,folder,file,text
10333,MIT_661,place,Hy dearabad .
10334,MIT_661,candidatename,Harish Brav .
10335,MIT_661,referencescmob1,Grumett Thomas - 8 32727607 )
10336,MIT_282,nationality,Indian
10337,MIT_282,Dateofbirth,' 6 126 (1978 '
10338,MIT_282,Fatherhusbandname,"Logan "" Bhafnagar """
10339,MIT_282,permanentaddress,"581825 , Ray path , Amaravati -575HP27"
10340,MIT_282,experience,5 years at Sunives join and take
10341,MIT_282,date,08 (03 (2023 .
10342,MIT_282,presentaddress,"H.NO.096 , Suresh circle , Nashik-569577"
10343,MIT_282,gender,Male .
10344,MIT_282,bloodgroup,Bt .
10345,MIT_282,experience1,a years at Nagar and sons .
10346,MIT_282,qualification,PhD .
10347,MIT_282,languageknown,"Telugu , Tamil , Marathi , Malayalam"
10348,MIT_282,aadhaarcard,90 lb 32000000
10349,MIT_282,referencescmob2,"Zehaan Devan - 85,7761262"
10350,MIT_282,maritalstatus,married .
10351,MIT_282,contactnumber,99780 38 4.2 .
10352,MIT_282,AlternateNo,96 7235 3852 .
10353,MIT_282,place,Kolkafa .
10354,MIT_282,candidatename,Anthony Bhatnagar
10355,MIT_282,referencescmob1,Jagvi Sankaran - F2998832IN
10356,MIT_600,nationality,Indian .
10357,MIT_600,Dateofbirth,9 ( 21 ) 200 ) .
10358,MIT_600,Fatherhusbandname,Lucky Dan I
10359,MIT_600,permanentaddress,"H. N.AND,APMER 364459 """
10360,MIT_600,experience,10 years at Dublin-LALA
10361,MIT_600,date,of 107 ( 2025
10362,MIT_600,presentaddress,"H. NOUTUR , MASTTER - 2/4.35 ,"
10363,MIT_600,gender,MALE .
10364,MIT_600,bloodgroup,at
10365,MIT_600,experience1,2 years at BERA Guhaand Dey
10366,MIT_600,qualification,12th pass .
10367,MIT_600,languageknown,"Tamil , Bengali , Telugu , HINDHI ."
10368,MIT_600,aadhaarcard,5229 4.8000000
10369,MIT_600,referencescmob2,Nathaniel CMokshi - 136506594
10370,MIT_600,maritalstatus,single .
10371,MIT_600,contactnumber,87 91769139 .
10372,MIT_600,AlternateNo,747066 4289 .
10373,MIT_600,place,Kohima .
10374,MIT_600,candidatename,Noah Dani .
10375,MIT_600,referencescmob1,upma Ramanathan - 9136284955 .
10376,MIT_284,nationality,Indian .
10377,MIT_284,Dateofbirth,6/91 1961 .
10378,MIT_284,Fatherhusbandname,Abhimam Bajwa .
10379,MIT_284,permanentaddress,"H.NO. 755 , Kumer Nagan , Yamunanagar 699570"
10380,MIT_284,experience,6 years at Dora-Johal
10381,MIT_284,date,09 ( 01 ) 2022 .
10382,MIT_284,presentaddress,"H.NO.656 , Mital Nagar , Munger 346997"
10383,MIT_284,gender,Female .
10384,MIT_284,bloodgroup,Ab.
10385,MIT_284,experience1,4 years at Boma Inc.
10386,MIT_284,qualification,Diploma .
10387,MIT_284,languageknown,"Tamil , Telugu , Marathi , Hindi"
10388,MIT_284,aadhaarcard,91.69000000000
10389,MIT_284,referencescmob2,Vaishnavi Krishnan - 7480189245
10390,MIT_284,maritalstatus,married .
10391,MIT_284,contactnumber,9 380300502 .
10392,MIT_284,AlternateNo,89 7125400
10393,MIT_284,place,chandigarh .
10394,MIT_284,candidatename,Ikshita Bajwa .
10395,MIT_284,referencescmob1,Balvan Sura -9462915935
10396,VIT_820,nationality,Indi'an .
10397,VIT_820,Dateofbirth,8 ( unless
10398,VIT_820,Fatherhusbandname,George menon .
10399,VIT_820,permanentaddress,"414 , Paula Nagar , Mungers 0-446"
10400,VIT_820,experience,& YENNS AT LAD-Bhakita .
10401,VIT_820,date,04 (08 ) 2022 .
10402,VIT_820,presentaddress,"40 , Ghosh , Bhiwandi-759930"""
10403,VIT_820,gender,male .
10404,VIT_820,bloodgroup,A A
10405,VIT_820,experience1,2 Years at Pathole Chad p.andpot
10406,VIT_820,qualification,10th pass .
10407,VIT_820,languageknown,"Tamil , Malayalam , Hindi , Kannada"
10408,VIT_820,aadhaarcard,5873 6400 0000
10409,VIT_820,referencescmob2,"Andul Baura , - 82953146 27"
10410,VIT_820,maritalstatus,married .
10411,VIT_820,contactnumber,"742.2,4.69 ."
10412,VIT_820,AlternateNo,877292645g .
10413,VIT_820,place,Stanagan .
10414,VIT_820,candidatename,Karian Meman .
10415,VIT_820,referencescmob1,"Dayamai Verskata raman ( 772,683 65. 9"
10416,MIT_615,nationality,Indian .
10417,MIT_615,Dateofbirth,5/26/1966 .
10418,MIT_615,Fatherhusbandname,Charles Memon .
10419,MIT_615,permanentaddress,"291 ,MANDER STREET ,NAGERCOIL -700623"
10420,MIT_615,experience,2 years at soon-YOGI
10421,MIT_615,date,02 (13/2024 .
10422,MIT_615,presentaddress,"73 , Raman Circle , NADIAD -448467"
10423,MIT_615,gender,male .
10424,MIT_615,bloodgroup,B-ve .
10425,MIT_615,experience1,8 years at Parsa plc.
10426,MIT_615,qualification,graduate .
10427,MIT_615,languageknown,"English , Telugu , Bengali"
10428,MIT_615,referencescmob2,OVIYA MAHARAJ -8492887673 .
10429,MIT_615,pancard,DSLXC3418G.
10430,MIT_615,maritalstatus,married .
10431,MIT_615,contactnumber,8828349607 .
10432,MIT_615,AlternateNo,8745818565 .
10433,MIT_615,place,CHANDIGARH .
10434,MIT_615,candidatename,ANIRUDH MEMON .
10435,MIT_615,referencescmob1,DIRITI MALLICK -7766243912
10436,TCE_1176,nationality,Indian
10437,TCE_1176,Dateofbirth,4 (2 ( 1980 .
10438,TCE_1176,Fatherhusbandname,parsh sundaram .
10439,TCE_1176,permanentaddress,2Nagenta naspar's .
10440,TCE_1176,experience,b Years at Kapoor-palla
10441,TCE_1176,date,09 (15 ( 2025 .
10442,TCE_1176,presentaddress,6 3/ Swirena Street 210 .
10443,TCE_1176,gender,fernale .
10444,TCE_1176,bloodgroup,0 -
10445,TCE_1176,experience1,3 years at Menon - Dhan
10446,TCE_1176,qualification,in graduate .
10447,TCE_1176,languageknown,"Marathi . Telugu , brief armat ."
10448,TCE_1176,referencescmob2,Jai' Balakrishnan -8 97014 1 646
10449,TCE_1176,maritalstatus,married .
10450,TCE_1176,contactnumber,8798861082
10451,TCE_1176,AlternateNo,704 8 7.25.2
10452,TCE_1176,place,pispur .
10453,TCE_1176,candidatename,Eshana Sundaram .
10454,TCE_1176,referencescmob1,"Moon keen -7,000 b b 26.7 ."
10455,VIT_977,nationality,Indian .
10456,VIT_977,Dateofbirth,10/5 ( 1973 .
10457,VIT_977,Fatherhusbandname,Qasim Sarkar .
10458,VIT_977,permanentaddress,"H.NO. 793 , Mistry . Guwahati 914215"
10459,VIT_977,experience,10 years at Dommen Natrajan and plan .
10460,VIT_977,date,10 (04 (2022 .
10461,VIT_977,presentaddress,"98 1958 , Lall Street , Noida 99 7285"
10462,VIT_977,gender,Male .
10463,VIT_977,bloodgroup,out
10464,VIT_977,experience1,5 years at Luchra LLC .
10465,VIT_977,qualification,Graduate
10466,VIT_977,languageknown,Hindi . Gujarati .
10467,VIT_977,referencescmob2,Turvi Rama chandran - 78.3542.54b. 4 .
10468,VIT_977,pancard,SB PDF-2/9P.
10469,VIT_977,maritalstatus,Married .
10470,VIT_977,contactnumber,90468 57229 .
10471,VIT_977,AlternateNo,7755719534 .
10472,VIT_977,place,Raipur .
10473,VIT_977,candidatename,Dalbir Sarkar .
10474,VIT_977,referencescmob1,Dayika Bali - 88 9lbs 9697 .
10475,MIT_288,nationality,Indian .
10476,MIT_288,Dateofbirth,6lbl 1972 .
10477,MIT_288,Fatherhusbandname,Akshay Rana .
10478,MIT_288,permanentaddress,"47 , Miller Path , Aizaw ) 876989"
10479,MIT_288,experience,8 years at Prakash Raman andengupta
10480,MIT_288,date,02 (15 ( 2025 .
10481,MIT_288,presentaddress,"284 , Borde chawk , Ghaziabad-618120"
10482,MIT_288,gender,Female .
10483,MIT_288,bloodgroup,At
10484,MIT_288,experience1,a years at Kar palta and spinivas
10485,MIT_288,qualification,Php .
10486,MIT_288,languageknown,"Bengali , marathi , Telunqu , Grujarathi"
10487,MIT_288,referencescmob2,vrighti Oommen - TO 6.280 3.55
10488,MIT_288,pancard,EVAOF 5825 ) .
10489,MIT_288,maritalstatus,married .
10490,MIT_288,contactnumber,9078978469 .
10491,MIT_288,AlternateNo,9497256377 .
10492,MIT_288,place,Shillong .
10493,MIT_288,candidatename,Oeshi Rana .
10494,MIT_288,referencescmob1,"upasna Nazareth-82""9401765 ."
10495,TCE_1095,nationality,Indian .
10496,TCE_1095,Dateofbirth,12 (2 (1ara .
10497,TCE_1095,Fatherhusbandname,Rayaan Hegde
10498,TCE_1095,permanentaddress,"06 , sane Marg , Shivpuni -341952"
10499,TCE_1095,experience,2 years at Vala Group .
10500,TCE_1095,date,06/17 (2024 .
10501,TCE_1095,presentaddress,"M.NO. THE , Nanda Gianj , Ratlom 19/653"
10502,TCE_1095,gender,Male .
10503,TCE_1095,bloodgroup,at
10504,TCE_1095,experience1,2 years at morar Upadhyay and Ratta
10505,TCE_1095,qualification,Php .
10506,TCE_1095,languageknown,"Telugu , English , Hindi , Marathi"
10507,TCE_1095,referencescmob2,Fiyaz pal - 7049805HT .
10508,TCE_1095,maritalstatus,Married .
10509,TCE_1095,contactnumber,9404817218
10510,TCE_1095,AlternateNo,751 2572896 .
10511,TCE_1095,place,Bhopal
10512,TCE_1095,candidatename,Advick Heade .
10513,TCE_1095,referencescmob1,omisha Datta - 7th 8105697
10514,VIT_937,nationality,Indian .
10515,VIT_937,Dateofbirth,"4/4,2006 ."
10516,VIT_937,Fatherhusbandname,Vimaj Ganguly .
10517,VIT_937,permanentaddress,"H. No. 99 , Handa Ganj , Panipat-391802"
10518,VIT_937,experience,10 years at Deo-Sankar .
10519,VIT_937,date,09 (02 (2021 .
10520,VIT_937,presentaddress,"Gauro' Philip at Circle , Rauvkela Industrial"
10521,VIT_937,gender,Female .
10522,VIT_937,bloodgroup,0 t
10523,VIT_937,experience1,7 years at bank LLC .
10524,VIT_937,qualification,10th Pass .
10525,VIT_937,languageknown,"Kannada . Marathi , English"
10526,VIT_937,aadhaarcard,767871000000.0 .
10527,VIT_937,referencescmob2,Frado Modi -8197_601302
10528,VIT_937,maritalstatus,single .
10529,VIT_937,AlternateNo,8820 509.3 in
10530,VIT_937,place,shilling .
10531,VIT_937,candidatename,Edhitha Ganguly .
10532,VIT_937,referencescmob1,chaitely Sastey - 9107691110 .
10533,TCE_1460,nationality,Indian
10534,TCE_1460,Dateofbirth,"4/161,2001 ."
10535,TCE_1460,Fatherhusbandname,Martin Parmer
10536,TCE_1460,permanentaddress,"H. No. 696 , Kate Zila , Kanpur 4.8.97"
10537,TCE_1460,experience,3 years at Nazi-Dare
10538,TCE_1460,date,to ( 07 ( 2025 .
10539,TCE_1460,presentaddress,"598 , Dewan Street , kottayam 0162 44"
10540,TCE_1460,gender,Male .
10541,TCE_1460,bloodgroup,At
10542,TCE_1460,experience1,3 years at Jha-koshy .
10543,TCE_1460,qualification,12th Pass .
10544,TCE_1460,languageknown,"Kannada , Bengali , Tamil , Telugu"
10545,TCE_1460,referencescmob2,chaitanga Dewan - 78 359549 83 .
10546,TCE_1460,maritalstatus,Married
10547,TCE_1460,contactnumber,19372296384
10548,TCE_1460,AlternateNo,8881814204 .
10549,TCE_1460,place,Dehradun .
10550,TCE_1460,candidatename,Atharr Parmer
10551,TCE_1460,referencescmob1,Umany Dara-80 89138616
10552,VIT_889,nationality,Indian
10553,VIT_889,Dateofbirth,3/31 ( 1968 .
10554,VIT_889,Fatherhusbandname,Xavier Ram .
10555,VIT_889,permanentaddress,"22/496 , Kander chowfle , Vijayawada ,"
10556,VIT_889,experience,6 Years at Bhandari Group
10557,VIT_889,date,09 ( 19 ( 2023 .
10558,VIT_889,presentaddress,"In , Ben Zila , Nowi Mumbai-67176 7"
10559,VIT_889,gender,Female .
10560,VIT_889,bloodgroup,A -
10561,VIT_889,experience1,8 Years at Hadakia Sani and Pall
10562,VIT_889,qualification,12th Pass .
10563,VIT_889,languageknown,"Gujarati , Tamil . Marathi"
10564,VIT_889,referencescmob2,Aishani Bajua - 9772028959
10565,VIT_889,pancard,VAGNUT 7 819B.
10566,VIT_889,maritalstatus,married .
10567,VIT_889,contactnumber,8143741968
10568,VIT_889,AlternateNo,90688 70182 .
10569,VIT_889,place,Lucknow .
10570,VIT_889,candidatename,Suhani Ram .
10571,VIT_889,referencescmob1,Ayushman Moharn-8947889173
10572,MIT_506,Dateofbirth,1/208
10573,MIT_506,Fatherhusbandname,Nglhowing Dev .
10574,MIT_506,permanentaddress,77 ) at Commons its hangingham
10575,MIT_506,experience,3 Years at Switzerland .
10576,MIT_506,date,06 ( 21 ( 2024 .
10577,MIT_506,presentaddress,Bawn's ills after 3 4-4730 .
10578,MIT_506,gender,mule .
10579,MIT_506,bloodgroup,Apr
10580,MIT_506,experience1,# Years at Anglesian purposes
10581,MIT_506,qualification,thread write .
10582,MIT_506,languageknown,"Kannada , Bengall"
10583,MIT_506,aadhaarcard,4246 67000000
10584,MIT_506,referencescmob2,mahob-howyer - 93.4/6.2-6-ob
10585,MIT_506,pancard,PLEECB 183914
10586,MIT_506,maritalstatus,married .
10587,MIT_506,contactnumber,96 55-3299
10588,MIT_506,AlternateNo,9 027645 to
10589,MIT_506,place,Luckycnow .
10590,MIT_506,candidatename,"mother , even ."
10591,MIT_506,referencescmob1,"chamour Georgia ! 9.2-4,8-51. To-Tb."
10592,TCE_1424,nationality,Indian .
10593,TCE_1424,Dateofbirth,11 (20 ( 1977 .
10594,TCE_1424,Fatherhusbandname,I Banjeet Thaker
10595,TCE_1424,permanentaddress,"321845 , Vaidya Marg. Asansd 817108"
10596,TCE_1424,experience,"""1 years at Raja LLC ."
10597,TCE_1424,date,05 ( 31 (2624 .
10598,TCE_1424,presentaddress,"164' Batta chawk , Phagwara"
10599,TCE_1424,gender,Male .
10600,TCE_1424,bloodgroup,I Ab't
10601,TCE_1424,experience1,3 years at Narule plc.
10602,TCE_1424,qualification,12th pass .
10603,TCE_1424,languageknown,"Malayalam , English , Mr.Marathi , Tamil"
10604,TCE_1424,referencescmob2,Daksh Kala - 98 980 44156
10605,TCE_1424,maritalstatus,( single .
10606,TCE_1424,contactnumber,8814 205289 .
10607,TCE_1424,AlternateNo,2013 486060 .
10608,TCE_1424,place,Kavaratti
10609,TCE_1424,candidatename,Owen Thaker .
10610,TCE_1424,referencescmob1,Luke Dar-802327998 )
10611,MIT_139,nationality,Indian .
10612,MIT_139,Dateofbirth,8.3 ( 1984 .
10613,MIT_139,Fatherhusbandname,Aarax Deshpande
10614,MIT_139,permanentaddress,"30 (08 iuchrey . "" Surend ranagar"
10615,MIT_139,experience,8 years at Moody LLC .
10616,MIT_139,date,12 ( 64 (20 24 .
10617,MIT_139,presentaddress,"65/177 , had Street , Cruntakal-4,672 """
10618,MIT_139,gender,female .
10619,MIT_139,bloodgroup,B. H.
10620,MIT_139,experience1,3 years at Butale Choudry and Bugs
10621,MIT_139,qualification,10th pass .
10622,MIT_139,languageknown,"Bengali , Gujarati ."
10623,MIT_139,aadhaarcard,8 43449000000
10624,MIT_139,referencescmob2,Onker Dalal -829p.05729 .
10625,MIT_139,maritalstatus,3 angle .
10626,MIT_139,contactnumber,99 37 608283
10627,MIT_139,AlternateNo,8501119305
10628,MIT_139,place,Kohima .
10629,MIT_139,candidatename,Vamakshi Deshpande
10630,MIT_139,referencescmob1,Manthan Chakraborty - 8417636133
10631,MIT_345,nationality,Indian .
10632,MIT_345,Dateofbirth,2/000
10633,MIT_345,Fatherhusbandname,Zayyan Pingle .
10634,MIT_345,permanentaddress,"08 , Bhatia Street , Rampur-675712"
10635,MIT_345,experience,8 years at Din-thoudbury
10636,MIT_345,date,04/191 2022
10637,MIT_345,presentaddress,"H.NO. 864 , Warrior Road , Nanded 75883"
10638,MIT_345,gender,male .
10639,MIT_345,bloodgroup,ABt .
10640,MIT_345,experience1,10 years at Serena Inc.
10641,MIT_345,qualification,12th Pass .
10642,MIT_345,languageknown,"Malayalam , Telugu , Kannada"
10643,MIT_345,aadhaarcard,995623000000
10644,MIT_345,referencescmob2,Neha Chand - 7262865742
10645,MIT_345,maritalstatus,Marquid .
10646,MIT_345,contactnumber,9039 702105
10647,MIT_345,AlternateNo,9464996 5856 .
10648,MIT_345,place,Grangtok .
10649,MIT_345,candidatename,Jacob Pingle .
10650,MIT_345,referencescmob1,Srajita Chada - 9344625524
10651,TCE_1196,nationality,Sinfian .
10652,TCE_1196,Dateofbirth,12 (13 ( 2005 .
10653,TCE_1196,Fatherhusbandname,Baksham Vanghese
10654,TCE_1196,permanentaddress,"H. No. 80 , Nagarajan Street , Gutharga"
10655,TCE_1196,experience,6 years at Mani Revel and Bahri
10656,TCE_1196,date,11/0'2 ( 2025 .
10657,TCE_1196,presentaddress,"H. No.05 , Parmer Mary , Eturn-691343"
10658,TCE_1196,gender,Mafe .
10659,TCE_1196,bloodgroup,B.
10660,TCE_1196,experience1,6 years at Renethawa - Doctor
10661,TCE_1196,qualification,Diploma .
10662,TCE_1196,languageknown,"Malayalam , Bengali , Telugu , English"
10663,TCE_1196,referencescmob2,Manan late-9125009582 .
10664,TCE_1196,maritalstatus,single .
10665,TCE_1196,contactnumber,"FF4,0008233"
10666,TCE_1196,AlternateNo,97238 23119 .
10667,TCE_1196,place,Dispur .
10668,TCE_1196,candidatename,Balenoka Varughere .
10669,TCE_1196,referencescmob1,Chameli Bhakolwaj - 7123337639
10670,TCE_1022,nationality,Indian .
10671,TCE_1022,Dateofbirth,3/511986 .
10672,TCE_1022,Fatherhusbandname,Russell Barbara .
10673,TCE_1022,permanentaddress,"46119 , Prashad Nagar , Kamashaki 108321"
10674,TCE_1022,experience,2 years at Sarin-Parsa .
10675,TCE_1022,date,03/05 (2023 .
10676,TCE_1022,presentaddress,"94,8,Palla Road , Udupi - 79711 4 ."
10677,TCE_1022,gender,Female .
10678,TCE_1022,bloodgroup,0t .
10679,TCE_1022,experience1,8 years at Thaker LLC .
10680,TCE_1022,qualification,Diploma .
10681,TCE_1022,languageknown,"Mabyalum , Tamil ."
10682,TCE_1022,referencescmob2,Charryi Dhingra - 9400096128 .
10683,TCE_1022,maritalstatus,married .
10684,TCE_1022,contactnumber,8699892027 .
10685,TCE_1022,AlternateNo,91061912.
10686,TCE_1022,place,Agent data .
10687,TCE_1022,candidatename,Aashi Sarkar .
10688,TCE_1022,referencescmob1,Manya Yenkabeels - 8D58 40 394 .
10689,TCE_1175,nationality,Indian .
10690,TCE_1175,Dateofbirth,"8.23,2000 ."
10691,TCE_1175,Fatherhusbandname,Indyajit Amble .
10692,TCE_1175,permanentaddress,"Binguasar , divan circle -"
10693,TCE_1175,experience,8 years at Boise Inc.
10694,TCE_1175,date,10 (15 ) 2023 .
10695,TCE_1175,presentaddress,78' Zam'scha 7.30.34 .
10696,TCE_1175,gender,Male .
10697,TCE_1175,bloodgroup,AB -
10698,TCE_1175,experience1,to years at Mighty Army
10699,TCE_1175,qualification,Gra duate .
10700,TCE_1175,languageknown,"Hindi , English , inularati ."
10701,TCE_1175,referencescmob2,yutika wason - 8921151814 .
10702,TCE_1175,maritalstatus,single .
10703,TCE_1175,contactnumber,80065 (583 .
10704,TCE_1175,AlternateNo,92032 43985
10705,TCE_1175,place,Bhotal
10706,TCE_1175,candidatename,chatresh Amble .
10707,TCE_1175,referencescmob1,Tanui Chada - 779s 6qo 1/42 .
10708,TCE_1446,nationality,Indian
10709,TCE_1446,Dateofbirth,alpalraby .
10710,TCE_1446,Fatherhusbandname,Tristan Lal
10711,TCE_1446,permanentaddress,"49 , Reese Path , Alwar-324591 ."
10712,TCE_1446,experience,a yeans at Sabhanwal Savant and Kakan
10713,TCE_1446,date,""" ( 13 ( 2024 ."
10714,TCE_1446,presentaddress,"15 , Kapadia , Aizand 162028 ."
10715,TCE_1446,gender,Female .
10716,TCE_1446,bloodgroup,j bt .
10717,TCE_1446,experience1,2years at Rojan Ltd .
10718,TCE_1446,qualification,1 Diploma
10719,TCE_1446,languageknown,"Malayalam , Gujarati , Hindi , Kannada"
10720,TCE_1446,referencescmob2,b. Figaz Madan - 99.20373211
10721,TCE_1446,maritalstatus,Single .
10722,TCE_1446,contactnumber,8293979557
10723,TCE_1446,AlternateNo,8 2036500624 .
10724,TCE_1446,place,Dispur .
10725,TCE_1446,candidatename,Vasatika Lal
10726,TCE_1446,referencescmob1,""" Wridden Bara - 827626273 ,"
10727,MIT_646,nationality,Indian
10728,MIT_646,Dateofbirth,10 (22 ( 1992 .
10729,MIT_646,Fatherhusbandname,Ikbal Chanda .
10730,MIT_646,permanentaddress,"488 . Dhawan Circle , Kumbakonam-544235"
10731,MIT_646,experience,in years at Varughere Buch and Thakkar
10732,MIT_646,date,04/221 2024 .
10733,MIT_646,presentaddress,"H.NO.26 , Sheikh Path , Bellary - 58.745"
10734,MIT_646,gender,male .
10735,MIT_646,bloodgroup,Bt .
10736,MIT_646,experience1,8 . Years at Aurora Inc.
10737,MIT_646,qualification,Diploma .
10738,MIT_646,languageknown,"Telugu , Hindi . Gujarati"
10739,MIT_646,aadhaarcard,68673 4000000
10740,MIT_646,referencescmob2,Unnati Vyas-811 3731977
10741,MIT_646,maritalstatus,single .
10742,MIT_646,contactnumber,7986967183 .
10743,MIT_646,AlternateNo,91 8.7.33951/7 .
10744,MIT_646,place,Bhopal .
10745,MIT_646,candidatename,Ishaan Chanda .
10746,MIT_646,referencescmob1,Eta Dada - 77.311515
10747,MIT_263,nationality,Indian
10748,MIT_263,Dateofbirth,7/ 4/ 1985 .
10749,MIT_263,Fatherhusbandname,Nihal Agrawal
10750,MIT_263,permanentaddress,"H. No-15 , Vasa Street , Salem 89 295 7"
10751,MIT_263,experience,10 years at Bala-prasad
10752,MIT_263,date,08 ( 13 ) 2025 .
10753,MIT_263,presentaddress,"35/12 , Prasad , Gardhidham - 827090"
10754,MIT_263,gender,male .
10755,MIT_263,bloodgroup,B -
10756,MIT_263,experience1,2 years at Greata and Sons .
10757,MIT_263,qualification,ph D .
10758,MIT_263,languageknown,"Tamil , English , Gujarati . Kannada"
10759,MIT_263,aadhaarcard,23559 D000000
10760,MIT_263,referencescmob2,Hamsini Koshy - 9110129075 .
10761,MIT_263,pancard,ZEARG2HIP .
10762,MIT_263,maritalstatus,married .
10763,MIT_263,contactnumber,843413576
10764,MIT_263,AlternateNo,799 023 2/556 .
10765,MIT_263,place,Ranchi .
10766,MIT_263,candidatename,Abeers Agrawal
10767,MIT_263,referencescmob1,Sara Dada-9422132529 .
10768,TCE_1267,nationality,Indian
10769,TCE_1267,Dateofbirth,12/20 (1988 .
10770,TCE_1267,Fatherhusbandname,Qarin Shenoy .
10771,TCE_1267,permanentaddress,"28614 ; 2 , Naik Rath , Rohtal"
10772,TCE_1267,experience,10 years at Mishas Chauhan and Baris
10773,TCE_1267,date,03 ( 13 ) 2024 .
10774,TCE_1267,presentaddress,"594 , Mane Nagar , Kharlgpur 94.330"
10775,TCE_1267,gender,male .
10776,TCE_1267,bloodgroup,bt
10777,TCE_1267,experience1,2 Years at Morar Pingle and Devi
10778,TCE_1267,qualification,10th pass .
10779,TCE_1267,languageknown,"Marathi , Gujarati , Kannada"
10780,TCE_1267,referencescmob2,Indalie Munety - 991825389
10781,TCE_1267,maritalstatus,Mauvied .
10782,TCE_1267,contactnumber,75860 b125 )
10783,TCE_1267,AlternateNo,72 b77 96184
10784,TCE_1267,place,Agartala .
10785,TCE_1267,candidatename,Vivaan Shenoy .
10786,TCE_1267,referencescmob1,Manya Jain - 853.5/90 .
10787,MIT_682,nationality,Indian .
10788,MIT_682,Dateofbirth,5/92 ( 1985 .
10789,MIT_682,Fatherhusbandname,REYANSH MAJUMDR .
10790,MIT_682,permanentaddress,"241 , Niaam Chowk , Jabalpur - 809584"
10791,MIT_682,experience,8 Years . Air Oak LLS .
10792,MIT_682,date,07 ( 21 ( away .
10793,MIT_682,presentaddress,"1981 , Saine Nadar , Moradabad - 35814 )"
10794,MIT_682,gender,Femme .
10795,MIT_682,bloodgroup,A-
10796,MIT_682,experience1,"5Years . Ar Bawa - Bedi ,"
10797,MIT_682,qualification,1g- pass .
10798,MIT_682,languageknown,"Marathi , Tamil , Guitarative"
10799,MIT_682,aadhaarcard,"4007/4,000,000"
10800,MIT_682,referencescmob2,REMAAN KANDAR - 8659577294 .
10801,MIT_682,maritalstatus,MARRIED .
10802,MIT_682,contactnumber,8454 938335 .
10803,MIT_682,AlternateNo,920599393779 .
10804,MIT_682,place,Cnennai .
10805,MIT_682,candidatename,Iyor ! Majumbar .
10806,MIT_682,referencescmob1,Gnutam Maupp - 762d 9509bb .
10807,TCE_1120,nationality,Indian .
10808,TCE_1120,Dateofbirth,12 (26 ( 1985 .
10809,TCE_1120,Fatherhusbandname,Hemang Pandit
10810,TCE_1120,permanentaddress,"H. No.523ily chauhan nang ,"
10811,TCE_1120,experience,It years at there and sons .
10812,TCE_1120,date,03 ( 121/ 2024 .
10813,TCE_1120,presentaddress,"88 (668 , Wachima , navi mqumbai-"
10814,TCE_1120,gender,female .
10815,TCE_1120,bloodgroup,0 -
10816,TCE_1120,experience1,2 years at raakkar LLC .
10817,TCE_1120,qualification,on graduate .
10818,TCE_1120,languageknown,"Hindi , Kannada , Telugu , Tamil"
10819,TCE_1120,aadhaarcard,"911.287000000 ,0"
10820,TCE_1120,referencescmob2,Irishita Bern-911-376625
10821,TCE_1120,pancard,XUKWH 3090F
10822,TCE_1120,maritalstatus,single .
10823,TCE_1120,contactnumber,A08366 4-313 .
10824,TCE_1120,AlternateNo,938066034
10825,TCE_1120,place,Thiruvananthapuram
10826,TCE_1120,candidatename,Advika Pandit .
10827,TCE_1120,referencescmob1,Liam Balakrishnan -99541-5175 .
10828,MIT_152,nationality,Indian
10829,MIT_152,Dateofbirth,91. 1987 .
10830,MIT_152,Fatherhusbandname,Anthony BPx .
10831,MIT_152,permanentaddress,"09lusi , choda circle , . Tadiipatai 9.3780"
10832,MIT_152,experience,9 years at Mukherjee -Setti .
10833,MIT_152,date,03 (13 ( 9022 .
10834,MIT_152,presentaddress,"77172 , Chakraborty Path , Munger -658074"
10835,MIT_152,gender,Male .
10836,MIT_152,bloodgroup,A-
10837,MIT_152,experience1,9 years of pursuit - Soman
10838,MIT_152,qualification,Graduate .
10839,MIT_152,languageknown,"Kannada , Masathi , Tamil , Gujasati"
10840,MIT_152,referencescmob2,Samesh Kompal - 9190314168 .
10841,MIT_152,pancard,WAIAF 2140s .
10842,MIT_152,maritalstatus,married .
10843,MIT_152,contactnumber,86985605 ) .
10844,MIT_152,AlternateNo,8947729549 .
10845,MIT_152,place,Ronchi .
10846,MIT_152,candidatename,Owren Bir .
10847,MIT_152,referencescmob1,Premis Bahl - 8626864620
10848,MIT_197,nationality,Indian .
10849,MIT_197,Dateofbirth,3/4/9/4 .
10850,MIT_197,Fatherhusbandname,Andrew Chatterjee
10851,MIT_197,permanentaddress,"165, Chaka Street , Elusu 649111"
10852,MIT_197,experience,5 years at Cuba Salvi and Ganesan
10853,MIT_197,date,04 (5 ( 2024 .
10854,MIT_197,presentaddress,"90, 550 , Mohanty Road , Panchkula -66 5586"
10855,MIT_197,gender,Female .
10856,MIT_197,bloodgroup,out
10857,MIT_197,experience1,3 years at Purohit Kalita and Pall
10858,MIT_197,qualification,Diploma .
10859,MIT_197,languageknown,"Monathi ,Telugu , Hindi , Kannada"
10860,MIT_197,aadhaarcard,"978 4,500,000"
10861,MIT_197,referencescmob2,watika chaudhry -9590030609
10862,MIT_197,maritalstatus,married .
10863,MIT_197,contactnumber,7673 06277 2
10864,MIT_197,AlternateNo,8187928959 .
10865,MIT_197,place,Delhi .
10866,MIT_197,candidatename,Varenya Chatterjee
10867,MIT_197,referencescmob1,AmoI Sabbarwal - 8556203 279
