,folder,file,text
3975,MIT_430,referencescmob2,Faras Bhat - 9600154936 .
3976,MIT_430,pancard,LVCHH 8879W.
3977,MIT_430,maritalstatus,married .
3978,MIT_430,contactnumber,8631125634
3979,MIT_430,AlternateNo,799578 3919 .
3980,MIT_430,place,shillong .
3981,MIT_430,candidatename,Damyanti border .
3982,MIT_430,referencescmob1,mituli tutara - 1865226618
3983,MIT_414,nationality,Indian
3984,MIT_414,Dateofbirth,a (U (1976 .
3985,MIT_414,Fatherhusbandname,samuel Mangal .
3986,MIT_414,permanentaddress,"49 , De. Tunagadh 00bass"
3987,MIT_414,experience,10 years at Sangha-varkey .
3988,MIT_414,date,04 (05 ( 2004 .
3989,MIT_414,presentaddress,"H. No.088 , Muni Road , Rampus - 837819"
3990,MIT_414,gender,Male .
3991,MIT_414,bloodgroup,AB -
3992,MIT_414,experience1,6 years at Sama Date and Kala
3993,MIT_414,qualification,Graduate .
3994,MIT_414,languageknown,Telugu v Tamil .
3995,MIT_414,aadhaarcard,48 51.83000000
3996,MIT_414,referencescmob2,Victor Mallick - 9328827981
3997,MIT_414,pancard,ICB KP1718H.
3998,MIT_414,maritalstatus,married .
3999,MIT_414,contactnumber,7 433.733334 .
4000,MIT_414,AlternateNo,80 74944 3/0 .
4001,MIT_414,place,Bengaduru .
4002,MIT_414,candidatename,Samaksh Mangal
4003,MIT_414,referencescmob1,Joshua Hora - 923471674 )
4004,MIT_318,nationality,Indian .
4005,MIT_318,Dateofbirth,( 28 (1974 .
4006,MIT_318,Fatherhusbandname,Yatin Hora .
4007,MIT_318,permanentaddress,"15,61 , DATTA CIRCLE , SAMBACPUR 57.449"
4008,MIT_318,experience,7 years at Ravel Ltd .
4009,MIT_318,date,to ( see ) 2023 .
4010,MIT_318,presentaddress,"1987 , Ramachandran path , Surendranacian"
4011,MIT_318,gender,male .
4012,MIT_318,bloodgroup,at
4013,MIT_318,experience1,3 years At Kara-Baral
4014,MIT_318,qualification,post-graduate
4015,MIT_318,languageknown,"MACAYALAM , TELUUU , TAMIL , FMALISA"
4016,MIT_318,aadhaarcard,"58834 1,000000"
4017,MIT_318,referencescmob2,MANYA PILLAI - 7331654812
4018,MIT_318,pancard,( WOHF29 6 4E
4019,MIT_318,maritalstatus,MARRIED .
4020,MIT_318,contactnumber,9462418824 .
4021,MIT_318,AlternateNo,75099 444447
4022,MIT_318,place,Achartala .
4023,MIT_318,candidatename,Chakradev Hora .
4024,MIT_318,referencescmob1,Ojasvi Augarwal - 9244265278
4025,TCE_1458,nationality,Indian
4026,TCE_1458,Dateofbirth,"""2 3/994 ."
4027,TCE_1458,Fatherhusbandname,vedant nagy .
4028,TCE_1458,permanentaddress,"50,60 , Karnik , Panchkula 986585 ."
4029,TCE_1458,experience,8 years at Naik Group .
4030,TCE_1458,date,05/30 (2025
4031,TCE_1458,presentaddress,"031 , PAL GANJ , KALYAN - DOMBIVLY"
4032,TCE_1458,gender,female .
4033,TCE_1458,bloodgroup,B -
4034,TCE_1458,experience1,6 years at Choudhary and Sons .
4035,TCE_1458,qualification,12th pass .
4036,TCE_1458,languageknown,"Hindi , Gujarati ."
4037,TCE_1458,referencescmob2,Bhavya Rattan - 9421525312
4038,TCE_1458,maritalstatus,married .
4039,TCE_1458,contactnumber,98345 33699 .
4040,TCE_1458,AlternateNo,"1,01075864 ) ."
4041,TCE_1458,place,Thiruvananthapuram
4042,TCE_1458,candidatename,Pavani Nagy .
4043,TCE_1458,referencescmob1,ANSH DE - 1854826415 .
4044,MIT_258,nationality,Indian
4045,MIT_258,Dateofbirth,8 ( 14 ( 2004 .
4046,MIT_258,Fatherhusbandname,Teerth Kant
4047,MIT_258,permanentaddress,"031920 , chaudhary path , Harichoar-"
4048,MIT_258,experience,2 years at chawla-surra
4049,MIT_258,date,02 ( 10 ( 2025
4050,MIT_258,presentaddress,"1911 , Patel Gianj , Singrauli 577980"
4051,MIT_258,gender,female .
4052,MIT_258,bloodgroup,B-
4053,MIT_258,experience1,10 years at prashad venkataraman .
4054,MIT_258,qualification,12th pass .
4055,MIT_258,languageknown,"Bengali , English"
4056,MIT_258,aadhaarcard,"9961 1,000,000 ."
4057,MIT_258,referencescmob2,Tara Lall - 8811914045
4058,MIT_258,maritalstatus,single .
4059,MIT_258,contactnumber,8 7.3269 2852 .
4060,MIT_258,AlternateNo,7440 44 ( 6545
4061,MIT_258,place,Luck now
4062,MIT_258,candidatename,Yachana Kant
4063,MIT_258,referencescmob1,sanaya Balta-9134886300
4064,TCE_1006,nationality,Indian .
4065,TCE_1006,Dateofbirth,""" ) 1979"
4066,TCE_1006,Fatherhusbandname,Jonathan Narrain .
4067,TCE_1006,permanentaddress,"33 , Giola Patti , Bhiwandi 154877 ,"
4068,TCE_1006,experience,3 years at ramerichnon until and
4069,TCE_1006,date,01 ( 05 ( 20 23 .
4070,TCE_1006,presentaddress,"18125# Bedeude , Richard Superman"
4071,TCE_1006,gender,female .
4072,TCE_1006,bloodgroup,A-
4073,TCE_1006,experience1,a years at Dugan Ltd .
4074,TCE_1006,qualification,Post- graduate .
4075,TCE_1006,languageknown,"Telugu , Hinde , Kommada"
4076,TCE_1006,referencescmob2,"Anay Rallan - 88 b.33,001 ."
4077,TCE_1006,maritalstatus,married .
4078,TCE_1006,contactnumber,808506316
4079,TCE_1006,AlternateNo,8190431530 .
4080,TCE_1006,place,Kavaretti .
4081,TCE_1006,candidatename,Gavima Nassain
4082,TCE_1006,referencescmob1,Mirush Agate - 8211006121 .
4083,MIT_681,nationality,Indian .
4084,MIT_681,Dateofbirth,10 (30 ( 1aka .
4085,MIT_681,Fatherhusbandname,Qasim Korpal
4086,MIT_681,permanentaddress,"two , 54 , Gaba MARG. , MANALOPE - 35,692"
4087,MIT_681,experience,a years at Kade-Wadnwa .
4088,MIT_681,date,07 ( in (2095 .
4089,MIT_681,presentaddress,"HAND. 70 , MISTORY HAND , VLUBERA 01 6496"
4090,MIT_681,gender,Female .
4091,MIT_681,bloodgroup,Bt .
4092,MIT_681,experience1,I Years at Thakkar - Bram MBhatt
4093,MIT_681,qualification,Iain Pass .
4094,MIT_681,languageknown,"English , Malayalam , Kannada"
4095,MIT_681,aadhaarcard,"293 795,000000"
4096,MIT_681,referencescmob2,Vinsnir' ( Mricko - 955 44.39. 7.63 .
4097,MIT_681,maritalstatus,Married .
4098,MIT_681,contactnumber,985 88 26431 .
4099,MIT_681,AlternateNo,7509909921 .
4100,MIT_681,place,KAVARA TTI .
4101,MIT_681,candidatename,Girima KORDAL
4102,MIT_681,referencescmob1,Zaidmane - 8338276115 .
4103,VIT_773,nationality,Indian
4104,VIT_773,Dateofbirth,(11 ( 1968 .
4105,VIT_773,Fatherhusbandname,Ekawir Dore
4106,VIT_773,permanentaddress,"93 . Australian Nagas , North"
4107,VIT_773,experience,10 years at Lal Sengruptandro
4108,VIT_773,date,12 ( 89 ( 2022
4109,VIT_773,presentaddress,"2/91 , Wason Zila , Varanase"
4110,VIT_773,gender,Male
4111,VIT_773,bloodgroup,a b .
4112,VIT_773,experience1,Byears at usual Canadian rights
4113,VIT_773,qualification,Diploma .
4114,VIT_773,languageknown,"Tannil , Hindi , Marretti , Guyoral"
4115,VIT_773,aadhaarcard,2079130000 0 0
4116,VIT_773,referencescmob2,Argan Oak . 9181114985
4117,VIT_773,maritalstatus,single .
4118,VIT_773,contactnumber,9 1321 6581 )
4119,VIT_773,AlternateNo,704 TT63729 .
4120,VIT_773,place,"panay "" '"
4121,VIT_773,candidatename,Jeet Dora .
4122,VIT_773,referencescmob1,Reyansh Kaliba - 86 3/9.73 .
4123,VIT_784,nationality,Indianism .
4124,VIT_784,Dateofbirth,9 (9 ( 2003 .
4125,VIT_784,Fatherhusbandname,Azaan Babel .
4126,VIT_784,permanentaddress,"65/21 , Nadig Street , Gandhiham-70.548"
4127,VIT_784,experience,5 Years at Iyer-Ramakrishnan .
4128,VIT_784,date,01 ( 04 ( 2022 .
4129,VIT_784,presentaddress,"40 , Uppal Chowk , Pimpi-chinchwood 811353"
4130,VIT_784,gender,Male .
4131,VIT_784,bloodgroup,B-
4132,VIT_784,experience1,10 years at Dalal Inc.
4133,VIT_784,qualification,Graduate .
4134,VIT_784,languageknown,"Marathi , Kannada ."
4135,VIT_784,aadhaarcard,"584154000000,0"
4136,VIT_784,referencescmob2,Leena char -9339690124 .
4137,VIT_784,maritalstatus,single .
4138,VIT_784,contactnumber,7923437000
4139,VIT_784,AlternateNo,7661 600503 .
4140,VIT_784,place,Seipur .
4141,VIT_784,candidatename,Ikbal Babu .
4142,VIT_784,referencescmob1,Urui Chakraborty - 904600 93/8
4143,TCE_1016,nationality,Indian
4144,TCE_1016,Dateofbirth,4/21/8 2 .
4145,TCE_1016,Fatherhusbandname,Madhar Shetty .
4146,TCE_1016,permanentaddress,"86 . Bhalla Ming , Howrah - 150,666"
4147,TCE_1016,experience,4 years at Senadri Suresh and Singh .
4148,TCE_1016,date,L2l25l-2024 .
4149,TCE_1016,presentaddress,"H.NO. 831 , Konda Marg , Akola -33630."
4150,TCE_1016,gender,Female .
4151,TCE_1016,bloodgroup,AB -
4152,TCE_1016,experience1,10 years at Dara-Memoir
4153,TCE_1016,qualification,Post-graduate .
4154,TCE_1016,languageknown,"English , Malayalam , Marathi"
4155,TCE_1016,referencescmob2,Yutika Patel - 8899114139 .
4156,TCE_1016,maritalstatus,married .
4157,TCE_1016,contactnumber,8 9 4.52/5035 .
4158,TCE_1016,AlternateNo,& 243/454 0
4159,TCE_1016,place,Pramagar .
4160,TCE_1016,candidatename,Aahana Shetty .
4161,TCE_1016,referencescmob1,Libni Ranikh - 87 8013.20 1 .
4162,VIT_808,nationality,Prelieu .
4163,VIT_808,Dateofbirth,""" 1/2 ( 200,"
4164,VIT_808,Fatherhusbandname,Banjeet Merri .
4165,VIT_808,permanentaddress,"8 3/91 , Warner Path , Labour 24 1.238"
4166,VIT_808,experience,4 Years at Bassi-Pillei .
4167,VIT_808,date,1 2 ( 08 ( 2022 .
4168,VIT_808,presentaddress,"Dr. Fall , Ujjain ( 58.89 ."
4169,VIT_808,gender,Male .
4170,VIT_808,bloodgroup,0 -
4171,VIT_808,experience1,2 years at Chuela-Morn
4172,VIT_808,qualification,10th pass .
4173,VIT_808,languageknown,"Marathi , Tamil , Gujarathi , Malayedam ."
4174,VIT_808,aadhaarcard,"652 0-500,000000-0"
4175,VIT_808,referencescmob2,Rira Iraila-90198 13447
4176,VIT_808,maritalstatus,sing's
4177,VIT_808,contactnumber,"8 3,590 788 71 ."
4178,VIT_808,AlternateNo,8' 1 2 1/2.6 4.949 )
4179,VIT_808,place,Disfur .
4180,VIT_808,candidatename,Trissan Moni .
4181,VIT_808,referencescmob1,Tanya Moody - 8609236410
4182,MIT_536,nationality,Indianism .
4183,MIT_536,Dateofbirth,a (13 ( 1973 .
4184,MIT_536,Fatherhusbandname,Lohit Modi .
4185,MIT_536,permanentaddress,"26 , Ranna Street , Katni - 850 898"
4186,MIT_536,experience,3 years at Kuwaita Ram and Trivedi
4187,MIT_536,date,09 ( 19/2023 .
4188,MIT_536,presentaddress,"23/ BST , Chakrabarti Moorg , Nashik"
4189,MIT_536,gender,male .
4190,MIT_536,bloodgroup,AB -
4191,MIT_536,experience1,5 Years at pursuit Konda and Kaul
4192,MIT_536,qualification,ph D .
4193,MIT_536,languageknown,English . Malayalam
4194,MIT_536,aadhaarcard,731036000000
4195,MIT_536,referencescmob2,Karya Mahajan - 9H58974785
4196,MIT_536,maritalstatus,Married .
4197,MIT_536,contactnumber,88 5 22558 14
4198,MIT_536,AlternateNo,88 88.554 66 3 .
4199,MIT_536,place,Patna .
4200,MIT_536,candidatename,Jonathan Modi .
4201,MIT_536,referencescmob1,warhi Lanka - 8612893277
4202,MIT_81,nationality,Indian
4203,MIT_81,Dateofbirth,""" 7/2007 ."
4204,MIT_81,Fatherhusbandname,Arin Bhatnaqar
4205,MIT_81,permanentaddress,"82/10 , Ramesh Nagan , Farrukhabad"
4206,MIT_81,experience,7 years at Parmar PLC .
4207,MIT_81,date,05 (28 ( 2025
4208,MIT_81,presentaddress,"H. Murray 76 , Kuplawedhamanian b Marg. Sang W."
4209,MIT_81,gender,Female .
4210,MIT_81,bloodgroup,0 -
4211,MIT_81,experience1,10 years at Mann Ltd .
4212,MIT_81,qualification,post-Graduate
4213,MIT_81,languageknown,"Gujarati , Malayalam , English"
4214,MIT_81,referencescmob2,Ishwar Golla - 7849433392
4215,MIT_81,pancard,GGVFA 1327P.
4216,MIT_81,maritalstatus,single .
4217,MIT_81,contactnumber,82668 48154
4218,MIT_81,AlternateNo,"866 9,7.303 ."
4219,MIT_81,place,Dehradun .
4220,MIT_81,candidatename,Aarini Bhatnagar
4221,MIT_81,referencescmob1,Timothy Krishnan -7 399181 565
4222,TCE_1248,nationality,Indian
4223,TCE_1248,Dateofbirth,4 (26 ( 1988 .
4224,TCE_1248,Fatherhusbandname,Rishi kothari .
4225,TCE_1248,permanentaddress,"39/39 , Edwin Road , Hounelveli-881 565"
4226,TCE_1248,experience,3years at Sathe-Mazi
4227,TCE_1248,date,09/15 (95 .
4228,TCE_1248,presentaddress,"86l 338 , chamber , Atrawl-0021/4"
4229,TCE_1248,gender,Male .
4230,TCE_1248,bloodgroup,B-
4231,TCE_1248,experience1,7 years at Icala per
4232,TCE_1248,qualification,phD .
4233,TCE_1248,languageknown,"Tamil , Kannada , Malayalam , Macrathi"
4234,TCE_1248,referencescmob2,Parth Shetty - 982310-8 04
4235,TCE_1248,maritalstatus,married .
4236,TCE_1248,contactnumber,98 20810205
4237,TCE_1248,AlternateNo,839004684 ) .
4238,TCE_1248,place,chandigarh .
4239,TCE_1248,candidatename,Reyarsh Kothorn .
4240,TCE_1248,referencescmob1,Akerhay Neemon - 8672 89679
4241,MIT_11,nationality,indean .
4242,MIT_11,Dateofbirth,8124 )1979 .
4243,MIT_11,Fatherhusbandname,Patrick Ahieja .
4244,MIT_11,permanentaddress,"621-720 , Raghavan Road , najpur"
4245,MIT_11,experience,2 years at saint - Jonathan
4246,MIT_11,date,oblall 2025 .
4247,MIT_11,presentaddress,"06 , Raven Path , behind 980649"
4248,MIT_11,gender,female .
4249,MIT_11,bloodgroup,A -
4250,MIT_11,experience1,to years at Kannan sung and handle
4251,MIT_11,qualification,10th pass .
4252,MIT_11,languageknown,"Tamil , Bengali , Gufavati , English"
4253,MIT_11,aadhaarcard,"350008,000000"
4254,MIT_11,referencescmob2,Inaya Kapur - 9000759 28
4255,MIT_11,maritalstatus,married .
4256,MIT_11,contactnumber,8 3 6/868909 .
4257,MIT_11,AlternateNo,f 3 5.38 1 4.2/4 .
4258,MIT_11,place,Hydenabad .
4259,MIT_11,candidatename,Waida Abeya .
4260,MIT_11,referencescmob1,upma Bani-895211713 .
4261,MIT_465,nationality,Indian
4262,MIT_465,Dateofbirth,11 ( 1963 .
4263,MIT_465,Fatherhusbandname,Meanwhile Narayan
4264,MIT_465,permanentaddress,"83/097 , Juggi Street , Farchedpur-80 4.26 )"
4265,MIT_465,experience,4 years at Vig-Banca
4266,MIT_465,date,12 ( 20 ( 20.5 .
4267,MIT_465,presentaddress,"47 , Yadov , Katni 58679 4"
4268,MIT_465,gender,Male .
4269,MIT_465,bloodgroup,AB .
4270,MIT_465,experience1,2 years at Obose-layengan .
4271,MIT_465,qualification,Post-Graduate .
4272,MIT_465,languageknown,"Marathi , Gujarati , Telugu , Hindi"
4273,MIT_465,aadhaarcard,"51,000000"
4274,MIT_465,referencescmob2,Hardik Dakota -8149139511 .
4275,MIT_465,maritalstatus,married .
4276,MIT_465,contactnumber,95140 98311 .
4277,MIT_465,AlternateNo,8 5165 7/8 4 .
4278,MIT_465,place,Mumbai .
4279,MIT_465,candidatename,August Narayanan
4280,MIT_465,referencescmob1,Nardini Deo - 872818808 8
4281,TCE_1071,nationality,India .
4282,TCE_1071,Dateofbirth,04 ( 28 ( 1986 .
4283,TCE_1071,Fatherhusbandname,Mohammed Minhars .
4284,TCE_1071,permanentaddress,"Tb , Short Zila ; Karaki 110366"
4285,TCE_1071,experience,By ears at Tella mander and Kothari .
4286,TCE_1071,date,12 ( 26 ( 2025 .
4287,TCE_1071,presentaddress,"H.NO.96 , Sahota circle , Morbi 30-909 ."
4288,TCE_1071,gender,Female .
4289,TCE_1071,bloodgroup,Abt .
4290,TCE_1071,experience1,Voyears at Bhakaagar Ltd .
4291,TCE_1071,qualification,IRTH Pass
4292,TCE_1071,languageknown,"Griyarate , Malatjalam"
4293,TCE_1071,referencescmob2,Kidan Biswas - 883418695
4294,TCE_1071,maritalstatus,Married .
4295,TCE_1071,contactnumber,9 6 & 3542392
4296,TCE_1071,AlternateNo,91 21086307
4297,TCE_1071,place,Rajpur
4298,TCE_1071,candidatename,Odika Minhas .
4299,TCE_1071,referencescmob1,Eiravati Subramanian - 1326215030 .
4300,VIT_765,nationality,Indian .
4301,VIT_765,Dateofbirth,8 ( 9 ( 1976 .
4302,VIT_765,Fatherhusbandname,brijesh chander .
4303,VIT_765,permanentaddress,"a b ) , Iyer Nagar , Jaipur - 736891"
4304,VIT_765,experience,2years at Suresh Modi and Shah
4305,VIT_765,date,04 ( 21 ( 2025 .
4306,VIT_765,presentaddress,"04 , Baral , Berhamfore - 9,5.5.59"
4307,VIT_765,gender,Female .
4308,VIT_765,bloodgroup,A-
4309,VIT_765,experience1,4 years at Magar-Surri-
4310,VIT_765,qualification,PhD .
4311,VIT_765,languageknown,"Telugu , Malayalam , Hindi"
4312,VIT_765,aadhaarcard,"4081 4,2,000,000 .0 ."
4313,VIT_765,referencescmob2,Imatian Taneja - 9661098 9 7 6
4314,VIT_765,maritalstatus,married .
4315,VIT_765,contactnumber,8192343198 .
4316,VIT_765,AlternateNo,8 522 56 8276
4317,VIT_765,place,Dehardun .
4318,VIT_765,candidatename,Amita Chander
4319,VIT_765,referencescmob1,zilmil Bahri - 8577 318465 .
4320,TCE_1419,nationality,Julian
4321,TCE_1419,Dateofbirth,12 ( 1978 .
4322,TCE_1419,Fatherhusbandname,( Simon Bhandari .
4323,TCE_1419,permanentaddress,"H. No : 95 , Mittel Chovok , Novadabad :"
4324,TCE_1419,experience,"I yeon O'BHEL Lee ,"
4325,TCE_1419,date,#III ( 02 ( 2029 .
4326,TCE_1419,presentaddress,"891/29 , Dutte Road , Bhubanshwar 64972g ."
4327,TCE_1419,gender,Female .
4328,TCE_1419,bloodgroup,I Above .
4329,TCE_1419,experience1,5 years . O. Mani Megan & Palan .
4330,TCE_1419,qualification,12th Paris .
4331,TCE_1419,languageknown,"Telugu , Malayalam ."
4332,TCE_1419,referencescmob2,Southale Walia - 7109 37705
4333,TCE_1419,maritalstatus,Married .
4334,TCE_1419,contactnumber,18500802087 .
4335,TCE_1419,AlternateNo,7695 8 7783 .
4336,TCE_1419,place,Hydesabad
4337,TCE_1419,candidatename,Mughalha Pohendari .
4338,TCE_1419,referencescmob1,Aadihya Peri - 87.3842824
4339,MIT_50,nationality,Indian .
4340,MIT_50,Dateofbirth,3/2 ( 1987 .
4341,MIT_50,Fatherhusbandname,Bakhshi Manne .
4342,MIT_50,permanentaddress,"52,909 ,Nazula Marg. Aligarh ."
4343,MIT_50,experience,10 years at Tata Dewan and Mitter
4344,MIT_50,date,08 ) 23 ( 2025 .
4345,MIT_50,presentaddress,"17 , Srinivas , Reogham - 805891"
4346,MIT_50,gender,Female .
4347,MIT_50,bloodgroup,out
4348,MIT_50,experience1,byears at Krishnan Ltd .
4349,MIT_50,qualification,Graduate .
4350,MIT_50,languageknown,"Malayalam , Marathi , Tamil"
4351,MIT_50,aadhaarcard,519824 .
4352,MIT_50,referencescmob2,UDPKA Tella - 8408817509 .
4353,MIT_50,maritalstatus,single .
4354,MIT_50,contactnumber,9421482474 .
4355,MIT_50,AlternateNo,9465865355
4356,MIT_50,place,chandigarh .
4357,MIT_50,candidatename,Vervashi Manne
4358,MIT_50,referencescmob1,Saniya Prasad - 8947812948
4359,VIT_945,nationality,Indian .
4360,VIT_945,Dateofbirth,# (24 ( 1991 .
4361,VIT_945,Fatherhusbandname,Rambir Kakar
4362,VIT_945,permanentaddress,"21 , Beni Chule , Bijapur-azaute ."
4363,VIT_945,experience,3 years at her htd .
4364,VIT_945,date,01/ 19 (2023 .
4365,VIT_945,presentaddress,"31/016 , Sagan many . Khandwa uc688 q"
4366,VIT_945,gender,Males
4367,VIT_945,bloodgroup,Bt.
4368,VIT_945,experience1,6 years at Tandon Mora Bhatnagar .
4369,VIT_945,qualification,1.2th Pass
4370,VIT_945,languageknown,"Marathi , Bengali ."
4371,VIT_945,aadhaarcard,72USYS000000 .
4372,VIT_945,referencescmob2,Hauir Ramanathan - Q 01 95.3.5 & a
4373,VIT_945,maritalstatus,single .
4374,VIT_945,contactnumber,891835 1035 .
4375,VIT_945,AlternateNo,74431 36325
4376,VIT_945,place,Shillong .
4377,VIT_945,candidatename,Yash Kakar
4378,VIT_945,referencescmob1,"Ria Basale - 9,386-276 ."
4379,TCE_1136,nationality,Indian .
4380,TCE_1136,Dateofbirth,10 14 (1969 .
4381,TCE_1136,Fatherhusbandname,Daniel Tella .
4382,TCE_1136,permanentaddress,"H. No. 19 , Taiwan Marg. Miryalaguda 5/920s"
4383,TCE_1136,experience,to years at Subramanism - Ranganathan
4384,TCE_1136,date,08IOLL2023 .
4385,TCE_1136,presentaddress,"148 , Laka , Srikakulam -751 376 ."
4386,TCE_1136,gender,Female .
4387,TCE_1136,bloodgroup,ABT .
4388,TCE_1136,experience1,5 years at 8ahota Sankar and Sheila
4389,TCE_1136,qualification,join pass .
4390,TCE_1136,languageknown,"Marathi , Hindi ."
4391,TCE_1136,referencescmob2,Yochana Nayar - 8 1809 60 18 4 .
4392,TCE_1136,maritalstatus,married .
4393,TCE_1136,contactnumber,"9909 1/2,40"
4394,TCE_1136,AlternateNo,70062 & 0595
4395,TCE_1136,place,Itanagar .
4396,TCE_1136,candidatename,Gourangi Tella .
4397,TCE_1136,referencescmob1,Poosa Palla - Y162 845525
4398,MIT_648,nationality,Indian .
4399,MIT_648,Dateofbirth,7 ( 29 ) 2002 .
4400,MIT_648,Fatherhusbandname,Aarrav Kannan .
4401,MIT_648,permanentaddress,"319 , Hale Chowk , Tadepalligudem"
4402,MIT_648,experience,8 years at Aurora Group .
4403,MIT_648,date,08 ( 24 ( 2024 .
4404,MIT_648,presentaddress,"96145 ,Muni Choute , Kurnool 199711"
4405,MIT_648,gender,male .
4406,MIT_648,bloodgroup,At
4407,MIT_648,experience1,Iro years at Maue LLC .
4408,MIT_648,qualification,Graduate .
4409,MIT_648,languageknown,"Grujarati , Bengale ."
4410,MIT_648,aadhaarcard,878024000000 . 0
4411,MIT_648,referencescmob2,Janya Parekn - 9776400884
4412,MIT_648,maritalstatus,Singles .
4413,MIT_648,contactnumber,99666680503 .
4414,MIT_648,AlternateNo,88 44.2/48 .
4415,MIT_648,place,Chandigour h .
4416,MIT_648,candidatename,Korman Kannan .
4417,MIT_648,referencescmob1,cheitaly mutira - 8035529905
4418,MIT_10,nationality,Indians .
4419,MIT_10,Dateofbirth,9 ( 28 ( 1962 .
4420,MIT_10,Fatherhusbandname,Vincent Vaba .
4421,MIT_10,permanentaddress,"455 , Buck circle , Baharanpur"
4422,MIT_10,experience,g yeark at Krush Dara and Shaw
4423,MIT_10,date,07 ( 30 ( 2022 .
4424,MIT_10,presentaddress,"IR5/87-Senator , Street"
4425,MIT_10,gender,Female .
4426,MIT_10,bloodgroup,A -
4427,MIT_10,experience1,is years at Shetty Ltd .
4428,MIT_10,qualification,12th Paris .
4429,MIT_10,languageknown,"Hindi , English , Bengali ."
4430,MIT_10,aadhaarcard,6761 37000 00
4431,MIT_10,referencescmob2,Samuel Sahir - 7.5.4.58 4.
4432,MIT_10,maritalstatus,married .
4433,MIT_10,contactnumber,8 8.525 60 60 7 .
4434,MIT_10,AlternateNo,75075 (695
4435,MIT_10,place,Kahima .
4436,MIT_10,candidatename,Hema Vasa .
4437,MIT_10,referencescmob1,unnati Sagar-831781 69 23 .
4438,TCE_1282,nationality,Indian
4439,TCE_1282,Dateofbirth,3 ( 15 ) 2002
4440,TCE_1282,Fatherhusbandname,Mohammed Yandhi .
4441,TCE_1282,permanentaddress,"84 , Bhat Path , Imphal 225848"
4442,TCE_1282,experience,I year at the Bassi and Shanker
4443,TCE_1282,date,05 ( 05 ( 2002 .
4444,TCE_1282,presentaddress,"61/92 , Deshpande Nagar , Tinsukia-404026"
4445,TCE_1282,gender,male .
4446,TCE_1282,bloodgroup,0.4 .
4447,TCE_1282,experience1,6 years at Mora Babu and Randhanna
4448,TCE_1282,qualification,Post - graduate .
4449,TCE_1282,languageknown,"Telugu , Marathi ."
4450,TCE_1282,referencescmob2,Bine Natarajan - 7052434469 .
4451,TCE_1282,maritalstatus,single .
4452,TCE_1282,contactnumber,8522 3.2 in
4453,TCE_1282,AlternateNo,745770 4850
4454,TCE_1282,place,Thiruvananthapuram
4455,TCE_1282,candidatename,Jeet Grandhi
4456,TCE_1282,referencescmob1,Andrew Reddy - 9516835098 .
4457,VIT_939,nationality,Indian .
4458,VIT_939,Dateofbirth,2/ 18. 1968 .
4459,VIT_939,Fatherhusbandname,Mohammed Dutta .
4460,VIT_939,permanentaddress,"Hino. 98 , Bassimarg , Mahnbubnagar 532831 ."
4461,VIT_939,experience,5 years at Pingle Sana and Patel .
4462,VIT_939,date,0610212025
4463,VIT_939,presentaddress,"44,503 , Rastogi , Hajipur 466908 ."
4464,VIT_939,gender,female
4465,VIT_939,bloodgroup,0t .
4466,VIT_939,experience1,10 years at de Kambar and Narayan
4467,VIT_939,qualification,graduate .
4468,VIT_939,languageknown,"English Malayalam , Telequ ."
4469,VIT_939,aadhaarcard,325529000000
4470,VIT_939,referencescmob2,ANAY SHUKLA - 79334183IT
4471,VIT_939,maritalstatus,married .
4472,VIT_939,contactnumber,7158 637864 .
4473,VIT_939,AlternateNo,9292956097 .
4474,VIT_939,place,Delhi .
4475,VIT_939,candidatename,Yashasvi Dutta .
4476,VIT_939,referencescmob1,Saksham Bains - 7046332692 .
4477,TCE_1088,nationality,Indian
4478,TCE_1088,Dateofbirth,2 (26 ) 1974 .
4479,TCE_1088,Fatherhusbandname,Tarak Rana .
4480,TCE_1088,permanentaddress,"34 , Chatterjee Road , China-34,88 3/"
4481,TCE_1088,experience,to Years at Nadig - Maharaj
4482,TCE_1088,date,02 ( IT ( 9024 .
4483,TCE_1088,presentaddress,"99. Nigam Street ,"
4484,TCE_1088,gender,male .
4485,TCE_1088,bloodgroup,"AB """
4486,TCE_1088,experience1,"10 Years at Regia Mammen , and Chang"
4487,TCE_1088,qualification,120th Pass .
4488,TCE_1088,languageknown,"Malayalam , Gujarati , Marathi , Kannada"
4489,TCE_1088,referencescmob2,Saanui Tour - TO22P0900 ) .
4490,TCE_1088,maritalstatus,single
4491,TCE_1088,contactnumber,914TIS 4082 .
4492,TCE_1088,AlternateNo,935 433054 .
4493,TCE_1088,place,Kaugaratti .
4494,TCE_1088,candidatename,Nathaniel Rana .
4495,TCE_1088,referencescmob1,"Ridhi Grade -758 788,684 ."
4496,VIT_943,nationality,Anderson .
4497,VIT_943,Dateofbirth,4/7/1960
4498,VIT_943,Fatherhusbandname,Kai Om .
4499,VIT_943,permanentaddress,"3 9/01 , Sidhu Circle , Medininagar - 704388"
4500,VIT_943,experience,I years at Moody PLC
4501,VIT_943,date,1927 ( 2024 .
4502,VIT_943,presentaddress,"H. No.36 , Clara Road , Dhanbad 765447"
4503,VIT_943,gender,Female .
4504,VIT_943,bloodgroup,B -
4505,VIT_943,experience1,10 years at Upper Koshy and Sen .
4506,VIT_943,qualification,Post-Graduate .
4507,VIT_943,languageknown,"Tamil , Telugu , Malayalam ."
